casualty_group,killed,injured,total_casualties,proportion_killed
7302,0,0,0,NA
7303,0,0,0,NA
7304,0,0,0,NA
7305,66,103,169,0.3905325443786982
7306,0,0,0,NA
7307,0,0,0,NA
7308,NA,NA,NA,NA
7309,1,2,3,0.3333333333333333
7310,0,0,0,NA
7311,0,0,0,NA
7312,1,0,1,1
7313,0,13,13,0
7314,6,20,26,0.23076923076923078
7315,0,2,2,0
7316,0,0,0,NA
7317,0,0,0,NA
7318,0,0,0,NA
7319,2,8,10,0.2
7320,0,0,0,NA
7321,0,0,0,NA
7322,0,0,0,NA
7323,0,4,4,0
7324,1,3,4,0.25
7325,NA,NA,3,NA
7326,13,70,83,0.1566265060240964
7327,0,3,3,0
7328,0,0,0,NA
7329,0,7,7,0
7330,3,1,4,0.75
7331,0,0,0,NA
7332,0,2,2,0
7333,0,3,3,0
7334,0,0,0,NA
7335,0,0,0,NA
7336,0,0,0,NA
7337,0,2,2,0
7338,0,0,0,NA
7339,0,0,0,NA
7340,0,0,0,NA
7341,0,0,0,NA
7342,0,0,0,NA
7343,0,0,0,NA
7344,0,0,0,NA
7345,0,2,2,0
7346,0,0,0,NA
7347,0,0,0,NA
7348,0,0,0,NA
7349,0,0,0,NA
7350,0,0,0,NA
7351,0,0,0,NA
7352,0,0,0,NA
7353,0,2,2,0
7354,NA,NA,NA,NA
7355,0,0,0,NA
7356,57,160,217,0.2626728110599078
7357,0,0,0,NA
7358,NA,NA,NA,NA
7359,0,0,0,NA
7360,0,0,0,NA
7361,0,0,0,NA
7362,NA,NA,NA,NA
7363,0,0,0,NA
7364,NA,NA,2,NA
7365,0,0,0,NA
7366,0,0,0,NA
7367,2,0,2,1
7368,0,0,0,NA
7369,0,0,0,NA
7370,0,0,0,NA
7371,0,0,0,NA
7372,0,0,0,NA
7373,0,0,0,NA
7374,0,0,0,NA
7375,0,0,0,NA
7376,0,0,0,NA
7377,0,0,0,NA
7378,0,0,0,NA
7379,0,0,0,NA
7380,0,0,0,NA
7381,75,100,175,0.42857142857142855
7382,0,0,0,NA
7383,14,12,26,0.5384615384615384
7384,0,0,0,NA
7385,0,0,0,NA
7386,0,0,0,NA
7387,0,0,0,NA
7388,0,0,0,NA
7389,0,0,0,NA
7390,3,5,8,0.375
7391,3,12,15,0.2
7392,0,0,0,NA
7393,0,0,0,NA
7394,0,0,0,NA
7395,0,2,2,0
7396,3,5,8,0.375
7397,8,6,14,0.5714285714285714
7398,0,0,0,NA
7399,0,0,0,NA
7400,0,0,0,NA
7401,0,0,0,NA
7402,0,0,0,NA
7403,0,0,0,NA
7404,0,2,2,0
7405,0,6,6,0
7406,0,0,0,NA
7407,0,0,0,NA
7408,0,0,0,NA
7409,0,0,0,NA
7410,0,0,0,NA
7411,0,0,0,NA
7412,1,18,19,0.05263157894736842
7413,0,0,0,NA
7414,0,0,0,NA
7415,0,0,0,NA
7416,0,2,2,0
7417,1,4,5,0.2
7418,0,0,0,NA
7419,0,0,0,NA
7420,0,0,0,NA
7421,0,0,0,NA
7422,NA,NA,2,NA
7423,2,6,8,0.25
7424,0,0,0,NA
7425,0,0,0,NA
7426,0,0,0,NA
7427,0,0,0,NA
7428,0,0,0,NA
7429,0,0,0,NA
7430,2,5,7,0.2857142857142857
7431,0,0,0,NA
7432,0,0,0,NA
7433,0,1,1,0
7434,0,0,0,NA
7435,0,0,0,NA
7435,57,160,217,0.2626728110599078
7436,0,0,0,NA
7436,57,160,217,0.2626728110599078
7437,0,0,0,NA
7438,0,0,0,NA
7439,0,0,0,NA
7440,0,0,0,NA
7441,0,0,0,NA
7442,0,0,0,NA
7443,0,0,0,NA
7444,0,0,0,NA
7445,0,0,0,NA
7446,0,3,3,0
7447,0,0,0,NA
7448,0,0,0,NA
7449,0,0,0,NA
7450,0,0,0,NA
7451,0,1,1,0
7452,0,7,7,0
7453,0,0,0,NA
7454,0,0,0,NA
7455,0,0,0,NA
7456,0,0,0,NA
7457,0,0,0,NA
7458,0,0,0,NA
7459,2,8,10,0.2
7460,0,0,0,NA
7461,1,1,2,0.5
7462,0,0,0,NA
7463,0,0,0,NA
7464,NA,NA,1,NA
7465,0,0,0,NA
7466,0,0,0,NA
7467,0,0,0,NA
7468,1,0,1,1
7469,0,0,0,NA
7470,6,4,10,0.6
7471,4,7,11,0.36363636363636365
7472,0,0,0,NA
7473,0,0,0,NA
7474,25,64,89,0.2808988764044944
7475,0,1,1,0
7476,0,0,0,NA
7477,0,0,0,NA
7478,0,0,0,NA
7479,0,0,0,NA
7480,0,0,0,NA
7481,0,0,0,NA
7482,0,0,0,NA
7483,0,0,0,NA
7484,0,0,0,NA
7485,0,0,0,NA
7486,0,0,0,NA
7487,0,0,0,NA
7488,0,0,0,NA
7489,0,0,0,NA
7490,0,0,0,NA
7491,0,0,0,NA
7492,0,0,0,NA
7493,0,0,0,NA
7494,0,0,0,NA
7495,0,0,0,NA
7496,0,0,0,NA
7497,0,0,0,NA
7498,0,0,0,NA
7499,0,0,0,NA
7500,0,20,20,0
7501,0,0,0,NA
7502,0,0,0,NA
7503,0,0,0,NA
7504,0,0,0,NA
7505,0,2,2,0
7506,0,1,1,0
7507,0,0,0,NA
7508,0,0,0,NA
7509,0,0,0,NA
7510,0,0,0,NA
7511,0,0,0,NA
7512,6,NA,6,1
7513,0,0,0,NA
7514,0,0,0,NA
7515,0,0,0,NA
7516,0,0,0,NA
7517,0,0,0,NA
7518,13,NA,13,1
7519,0,0,0,NA
7520,0,0,0,NA
7521,0,0,0,NA
7522,0,0,0,NA
7523,0,2,2,0
7524,0,8,8,0
7525,1,7,8,0.125
7526,0,0,0,NA
7527,0,0,0,NA
7528,0,0,0,NA
7529,0,0,0,NA
7530,0,0,0,NA
7531,0,0,0,NA
7532,NA,NA,NA,NA
7533,2,13,15,0.13333333333333333
7534,NA,NA,1,NA
7535,0,0,0,NA
7536,0,0,0,NA
7537,0,0,0,NA
7538,NA,NA,2,NA
7539,1,5,6,0.16666666666666666
7540,0,1,1,0
7541,0,0,0,NA
7542,0,0,0,NA
7543,0,1,1,0
7544,0,0,0,NA
7545,0,6,6,0
7546,0,8,8,0
7547,0,0,0,NA
7548,NA,NA,NA,NA
7549,NA,NA,NA,NA
7550,0,0,0,NA
7551,0,0,0,NA
7552,0,0,0,NA
7553,0,11,11,0
7554,1,0,1,1
7555,0,0,0,NA
7556,0,0,0,NA
7557,0,9,9,0
7558,NA,NA,1,NA
7559,1,12,13,0.07692307692307693
7560,0,0,0,NA
7561,0,0,0,NA
7562,0,0,0,NA
7563,0,0,0,NA
7564,0,0,0,NA
7565,0,0,0,NA
7566,0,0,0,NA
7567,0,0,0,NA
7568,0,0,0,NA
7569,0,0,0,NA
7570,0,0,0,NA
7571,0,0,0,NA
7572,0,0,0,NA
7573,0,0,0,NA
7574,0,0,0,NA
7575,10,0,10,1
7576,0,0,0,NA
7577,0,0,0,NA
7578,0,0,0,NA
7579,0,0,0,NA
7580,0,0,0,NA
7581,0,0,0,NA
7582,0,0,0,NA
7583,0,0,0,NA
7584,0,0,0,NA
7585,0,0,0,NA
7586,0,0,0,NA
7587,0,0,0,NA
7588,0,0,0,NA
7589,0,0,0,NA
7590,0,0,0,NA
7591,0,0,0,NA
7592,0,0,0,NA
7593,4,7,11,0.36363636363636365
7594,0,0,0,NA
7595,0,0,0,NA
7596,0,0,0,NA
7597,0,0,0,NA
7598,0,0,0,NA
7599,0,0,0,NA
7600,0,0,0,NA
7601,0,0,0,NA
7602,0,0,0,NA
7603,0,0,0,NA
7604,0,2,2,0
7605,0,1,1,0
7606,0,0,0,NA
7607,0,0,0,NA
7608,0,0,0,NA
7609,2,0,2,1
7610,0,0,0,NA
7611,0,0,0,NA
7612,0,0,0,NA
7613,0,0,0,NA
7614,2,6,8,0.25
7615,0,1,1,0
7616,NA,NA,1,NA
7617,0,0,0,NA
7618,0,0,0,NA
7619,60,250,310,0.1935483870967742
7620,0,0,0,NA
7621,0,1,1,0
7622,0,0,0,NA
7623,0,0,0,NA
7624,0,1,1,0
7625,0,0,0,NA
7626,0,0,0,NA
7627,0,0,0,NA
7628,0,0,0,NA
7629,0,0,0,NA
7630,0,0,0,NA
7631,0,0,0,NA
7632,0,0,0,NA
7633,0,0,0,NA
7634,0,0,0,NA
7635,0,0,0,NA
7636,0,0,0,NA
7637,5,31,36,0.1388888888888889
7638,0,0,0,NA
7639,1,11,12,0.08333333333333333
7640,0,0,0,NA
7641,0,0,0,NA
7642,0,0,0,NA
7643,0,0,0,NA
7644,0,0,0,NA
7645,0,2,2,0
7646,0,2,2,0
7647,0,0,0,NA
7648,0,0,0,NA
7649,0,3,3,0
7650,0,1,1,0
7651,NA,NA,2,NA
7652,3,1,4,0.75
7653,0,2,2,0
7654,3,8,11,0.2727272727272727
7655,0,0,0,NA
7656,NA,NA,2,NA
7657,0,0,0,NA
7658,0,0,0,NA
7659,0,3,3,0
7660,0,0,0,NA
7661,NA,NA,3,NA
7662,0,0,0,NA
7663,2,10,12,0.16666666666666666
7664,0,0,0,NA
7665,0,0,0,NA
7666,0,0,0,NA
7667,NA,NA,NA,NA
7668,NA,NA,NA,NA
7669,0,0,0,NA
7670,NA,NA,NA,NA
7671,1,5,6,0.16666666666666666
7672,0,0,0,NA
7673,3,33,11,0.2727272727272727
7674,0,0,0,NA
7675,8,12,20,0.4
7676,0,0,0,NA
7677,0,0,0,NA
7678,0,1,1,0
7679,0,5,5,0
7680,0,0,0,NA
7681,0,0,0,NA
7681,60,250,310,0.1935483870967742
7682,0,0,0,NA
7683,0,0,0,NA
7684,0,0,0,NA
7685,0,0,0,NA
7686,0,0,0,NA
7687,0,0,0,NA
7688,0,0,0,NA
7689,0,0,0,NA
7690,0,0,0,NA
7691,0,0,0,NA
7692,0,0,0,NA
7693,0,0,0,NA
7694,0,0,0,NA
7695,0,0,0,NA
7696,0,0,0,NA
7697,0,0,0,NA
7698,0,0,0,NA
7699,0,0,0,NA
7700,0,0,0,NA
7701,0,0,0,NA
7702,0,0,0,NA
7703,0,0,0,NA
7704,0,0,0,NA
7705,0,0,0,NA
7706,0,0,0,NA
7707,0,0,0,NA
7708,0,0,0,NA
7709,0,0,0,NA
7710,0,1,1,0
7711,0,0,0,NA
7712,0,0,0,NA
7713,0,0,0,NA
7714,0,0,0,NA
7715,0,0,0,NA
7716,0,0,0,NA
7717,0,5,5,0
7718,0,6,6,0
7719,0,0,0,NA
7720,0,0,0,NA
7721,1,0,1,1
7722,2,4,6,0.3333333333333333
7723,0,0,0,NA
7724,NA,NA,NA,NA
7725,0,0,0,NA
7726,0,0,0,NA
7727,0,0,0,NA
7728,0,0,0,NA
7729,0,0,0,NA
7730,0,0,0,NA
7731,0,0,0,NA
7732,0,0,0,NA
7733,0,0,0,NA
7734,0,0,0,NA
7735,0,0,0,NA
7736,1,1,2,0.5
7737,0,0,0,NA
7738,0,0,0,NA
7739,0,0,0,NA
7740,0,0,0,NA
7741,0,0,0,NA
7742,0,0,0,NA
7743,0,3,3,0
7744,0,0,0,NA
7745,12,25,37,0.32432432432432434
7746,0,0,0,NA
7747,0,0,0,NA
7748,0,0,0,NA
7749,0,0,0,NA
7750,0,0,0,NA
7751,NA,NA,NA,NA
7752,0,0,0,NA
7753,0,0,0,NA
7754,0,0,0,NA
7755,0,0,0,NA
7756,0,0,0,NA
7757,0,0,0,NA
7758,0,0,0,NA
7759,0,0,0,NA
7760,0,0,0,NA
7761,0,0,0,NA
7762,0,0,0,NA
7763,4,6,10,0.4
7764,0,14,14,0
7765,0,0,0,NA
7766,0,3,3,0
7767,0,1,1,0
7768,0,0,0,NA
7769,0,1,1,0
7770,0,0,0,NA
7771,1,0,1,1
7772,0,0,0,NA
7773,0,0,0,NA
7774,0,0,0,NA
7775,0,0,0,NA
7776,0,6,6,0
7777,0,0,0,NA
7778,0,0,0,NA
7779,0,0,0,NA
7780,0,0,0,NA
7781,0,0,0,NA
7782,0,0,0,NA
7783,0,0,0,NA
7784,0,0,0,NA
7785,0,1,1,0
7786,0,0,0,NA
7787,0,0,0,NA
7788,6,8,14,0.42857142857142855
7789,3,0,3,1
7790,0,0,0,NA
7791,NA,NA,5,NA
7792,0,0,0,NA
7793,0,0,0,NA
7794,0,0,0,NA
7795,0,0,0,NA
7796,0,11,11,0
7797,2,14,16,0.125
7798,0,0,0,NA
7799,NA,NA,1,NA
7800,NA,NA,1,NA
7801,0,0,0,NA
7802,0,0,0,NA
7803,0,0,0,NA
7804,0,0,0,NA
7805,12,25,37,0.32432432432432434
7806,0,0,0,NA
7807,0,0,0,NA
7808,4,5,9,0.4444444444444444
7809,NA,NA,5,NA
7810,0,1,1,0
7811,0,1,1,0
7812,0,0,0,NA
7813,0,0,0,NA
7814,0,0,0,NA
7815,0,0,0,NA
7816,0,0,0,NA
7817,0,0,0,NA
7818,0,0,0,NA
7819,0,2,2,0
7820,0,0,0,NA
7821,0,0,0,NA
7822,0,0,0,NA
7823,0,0,0,NA
7824,0,0,0,NA
7825,8,31,39,0.20512820512820512
7826,0,0,0,NA
7827,0,0,0,NA
7828,1,1,2,0.5
7829,0,0,0,NA
7830,0,0,0,NA
7831,0,0,0,NA
7832,0,0,0,NA
7833,0,0,0,NA
7834,0,0,0,NA
7835,0,0,0,NA
7836,0,0,0,NA
7837,0,0,0,NA
7838,0,1,1,0
7839,0,0,0,NA
7840,0,0,0,NA
7841,0,0,0,NA
7842,0,0,0,NA
7843,0,0,0,NA
7844,0,8,8,0
7845,0,7,7,0
7846,0,0,0,NA
7847,0,0,0,NA
7848,0,0,0,NA
7849,0,0,0,NA
7850,3,33,36,0.08333333333333333
7851,0,0,0,NA
7851,8,31,39,0.20512820512820512
7852,0,0,0,NA
7853,0,0,0,NA
7854,0,0,0,NA
7855,0,0,0,NA
7856,0,0,0,NA
7857,0,0,0,NA
7858,0,0,0,NA
7859,0,0,0,NA
7860,0,0,0,NA
7861,0,0,0,NA
7862,0,3,3,0
7863,0,0,0,NA
7864,0,0,0,NA
7865,NA,NA,NA,NA
7866,12,52,64,0.1875
7867,0,0,0,NA
7868,0,0,0,NA
7869,NA,NA,NA,NA
7870,0,0,0,NA
7871,0,0,0,NA
7872,0,0,0,NA
7873,0,0,0,NA
7874,0,0,0,NA
7875,0,0,0,NA
7876,0,0,0,NA
7877,0,0,0,NA
7878,0,0,0,NA
7879,0,0,0,NA
7880,1,6,7,0.14285714285714285
7881,0,0,0,NA
7882,0,0,0,NA
7883,0,0,0,NA
7884,9,19,28,0.32142857142857145
7885,0,0,0,NA
7886,0,0,0,NA
7887,0,0,0,NA
7888,0,0,0,NA
7889,0,0,0,NA
7890,0,0,0,NA
7891,8,32,49,0.16326530612244897
7892,0,0,0,NA
7893,0,0,0,NA
7894,0,0,0,NA
7895,0,3,3,0
7896,NA,NA,1,NA
7897,0,4,4,0
7898,0,0,0,NA
7899,0,0,0,NA
7900,0,0,0,NA
7901,0,0,0,NA
7901,12,52,64,0.1875
7902,0,0,0,NA
7903,0,0,0,NA
7904,0,0,0,NA
7905,0,0,0,NA
7906,0,0,0,NA
7907,0,0,0,NA
7908,0,0,0,NA
7909,0,0,0,NA
7910,NA,NA,2,NA
7911,0,0,0,NA
7912,0,0,0,NA
7913,0,0,0,NA
7914,1,4,5,0.2
7915,0,0,0,NA
7916,0,0,0,NA
7917,0,0,0,NA
7918,0,0,0,NA
7919,59,211,270,0.21851851851851853
7920,0,0,0,NA
7920,59,211,270,0.21851851851851853
7921,0,0,0,NA
7922,0,0,0,NA
7923,0,3,3,0
7924,0,0,0,NA
7925,0,0,0,NA
7926,0,0,0,NA
7927,0,0,0,NA
7928,0,0,0,NA
7929,0,0,0,NA
7930,0,0,0,NA
7931,0,0,0,NA
7932,0,0,0,NA
7933,0,0,0,NA
7934,0,0,0,NA
7935,0,0,0,NA
7936,0,0,0,NA
7937,0,0,0,NA
7938,0,0,0,NA
7939,0,0,0,NA
7940,8,14,22,0.36363636363636365
7941,6,31,37,0.16216216216216217
7942,0,0,0,NA
7943,0,0,0,NA
7944,0,0,0,NA
7945,0,0,0,NA
7946,0,0,0,NA
7947,0,0,0,NA
7948,3,3,6,0.5
7949,0,1,1,0
7950,0,0,0,NA
7951,0,0,0,NA
7952,0,0,0,NA
7953,0,0,0,NA
7954,0,0,0,NA
7955,0,0,0,NA
7956,0,0,0,NA
7957,0,0,0,NA
7958,0,0,0,NA
7959,0,0,0,NA
7960,0,0,0,NA
7961,0,0,0,NA
7962,0,0,0,NA
7963,0,2,2,0
7964,0,0,0,NA
7965,0,0,0,NA
7966,2,2,4,0.5
7967,0,0,0,NA
7968,0,0,0,NA
7969,0,0,0,NA
7970,0,0,0,NA
7971,0,0,0,NA
7972,0,0,0,NA
7973,0,0,0,NA
7974,0,0,0,NA
7975,0,0,0,NA
7976,0,0,0,NA
7977,0,0,0,NA
7978,0,0,0,NA
7979,0,1,1,0
7980,0,0,0,NA
7981,0,0,0,NA
7982,0,0,0,NA
7983,0,0,0,NA
7984,0,0,0,NA
7985,0,0,0,NA
7986,0,0,0,NA
7987,0,0,0,NA
7988,0,0,0,NA
7989,0,0,0,NA
7990,0,0,0,NA
7991,0,0,0,NA
7992,0,0,0,NA
7992,8,32,49,0.16326530612244897
7993,1,5,6,0.16666666666666666
7994,5,2,7,0.7142857142857143
7995,3,14,17,0.17647058823529413
7996,1,0,1,1
7997,0,0,0,NA
7998,2,2,4,0.5
7999,1,4,5,0.2
8000,6,23,29,0.20689655172413793
8001,0,0,0,NA
8002,0,0,0,NA
8003,0,0,0,NA
8004,0,0,0,NA
8005,0,0,0,NA
8006,0,0,0,NA
8007,0,0,0,NA
8008,3,0,3,1
8008,59,211,270,0.21851851851851853
8009,0,0,0,NA
8010,0,0,0,NA
8011,0,0,0,NA
8012,0,0,0,NA
8013,0,1,1,0
8014,0,0,0,NA
8015,0,0,0,NA
8016,0,0,0,NA
8017,0,0,0,NA
8018,0,2,2,0
8019,0,0,0,NA
8020,0,0,0,NA
8021,0,0,0,NA
8022,0,0,0,NA
8023,NA,NA,1,NA
8024,0,0,0,NA
8025,0,0,0,NA
8026,0,0,0,NA
8027,0,0,0,NA
8028,0,0,0,NA
8029,0,0,0,NA
8030,0,0,0,NA
8031,10,38,48,0.20833333333333334
8032,0,0,0,NA
8033,2,1,3,0.6666666666666666
8034,0,0,0,NA
8035,0,0,0,NA
8036,0,0,0,NA
8037,0,0,0,NA
8038,0,0,0,NA
8039,0,0,0,NA
8040,0,0,0,NA
8041,0,0,0,NA
8042,0,0,0,NA
8043,0,0,0,NA
8044,0,0,0,NA
8045,0,0,0,NA
8046,0,0,0,NA
8047,0,0,0,NA
8048,0,0,0,NA
8049,0,0,0,NA
8050,0,2,2,0
8051,5,2,7,0.7142857142857143
8052,0,0,0,NA
8053,0,0,0,NA
8054,0,0,0,NA
8055,0,0,0,NA
8056,0,0,0,NA
8057,0,0,0,NA
8058,0,0,0,NA
8059,0,2,2,0
8060,0,0,0,NA
8061,1,2,3,0.3333333333333333
8062,NA,NA,NA,NA
8063,0,0,0,NA
8064,0,0,0,NA
8065,0,0,0,NA
8066,0,0,0,NA
8067,0,0,0,NA
8068,0,0,0,NA
8069,0,0,0,NA
8070,0,0,0,NA
8071,0,0,0,NA
8072,0,0,0,NA
8073,1,NA,1,1
8074,0,0,0,NA
8075,0,0,0,NA
8076,0,3,3,0
8077,0,3,3,0
8078,0,0,0,NA
8078,10,38,48,0.20833333333333334
8079,0,0,0,NA
8080,0,0,0,NA
8081,0,0,0,NA
8082,0,0,0,NA
8083,0,0,0,NA
8084,0,0,0,NA
8085,0,0,0,NA
8086,0,0,0,NA
8087,3,44,47,0.06382978723404255
8088,0,0,0,NA
8089,0,0,0,NA
8090,0,0,0,NA
8091,0,0,0,NA
8092,0,0,0,NA
8093,0,0,0,NA
8094,0,0,0,NA
8095,0,0,0,NA
8096,0,0,0,NA
8097,0,1,1,0
8098,0,2,2,0
8099,0,0,0,NA
8100,0,0,0,NA
8101,0,0,0,NA
8102,0,0,0,NA
8103,NA,NA,1,NA
8104,0,0,0,NA
8105,0,10,10,0
8106,0,0,0,NA
8107,0,1,1,0
8108,1,5,6,0.16666666666666666
8109,1,3,4,0.25
8110,NA,NA,NA,NA
8111,0,0,0,NA
8112,0,0,0,NA
8113,1,4,5,0.2
8114,0,0,0,NA
8115,0,0,0,NA
8116,0,0,0,NA
8117,0,0,0,NA
8118,1,2,3,0.3333333333333333
8119,0,1,1,0
8120,0,0,0,NA
8121,0,0,0,NA
8122,0,0,0,NA
8123,0,0,0,NA
8124,1,0,1,1
8125,0,0,0,NA
8126,3,0,3,1
8127,0,0,0,NA
8128,0,8,8,0
8129,0,0,0,NA
8130,0,1,1,0
8131,1,2,3,0.3333333333333333
8132,0,0,0,NA
8133,20,101,121,0.1652892561983471
8134,NA,NA,1,NA
8135,0,0,0,NA
8136,0,0,0,NA
8137,0,0,0,NA
8138,0,0,0,NA
8139,0,5,5,0
8140,0,0,0,NA
8141,0,0,0,NA
8142,0,0,0,NA
8143,0,0,0,NA
8144,0,0,0,NA
8145,0,0,0,NA
8146,0,0,0,NA
8147,1,NA,1,1
8148,0,0,0,NA
8149,0,0,0,NA
8150,0,0,0,NA
8151,0,0,0,NA
8152,0,0,0,NA
8153,0,0,0,NA
8154,0,0,0,NA
8155,0,0,0,NA
8156,0,0,0,NA
8157,0,0,0,NA
8158,0,0,0,NA
8159,0,0,0,NA
8160,0,0,0,NA
8161,0,0,0,NA
8162,0,0,0,NA
8163,0,0,0,NA
8164,0,0,0,NA
8165,0,0,0,NA
8166,0,0,0,NA
8167,1,2,3,0.3333333333333333
8168,NA,NA,1,NA
8169,0,0,0,NA
8170,0,0,0,NA
8171,0,0,0,NA
8172,0,0,0,NA
8173,0,0,0,NA
8174,0,0,0,NA
8175,0,0,0,NA
8176,0,5,5,0
8177,0,4,4,0
8178,0,0,0,NA
8179,0,0,0,NA
8180,0,0,0,NA
8181,0,0,0,NA
8182,0,0,0,NA
8183,0,0,0,NA
8184,0,0,0,NA
8185,0,0,0,NA
8186,NA,NA,1,NA
8187,0,0,0,NA
8188,0,0,0,NA
8189,0,0,0,NA
8190,0,4,4,0
8191,0,0,0,NA
8192,NA,NA,3,NA
8193,0,0,0,NA
8194,1,1,2,0.5
8195,0,0,0,NA
8196,0,4,4,0
8197,0,0,0,NA
8198,0,0,0,NA
8199,NA,NA,NA,NA
8200,0,0,0,NA
8201,0,0,0,NA
8202,0,0,0,NA
8203,0,0,0,NA
8204,0,0,0,NA
8205,0,0,0,NA
8206,0,0,0,NA
8206,20,101,121,0.1652892561983471
8207,0,0,0,NA
8208,0,0,0,NA
8209,0,0,0,NA
8210,0,0,0,NA
8211,0,0,0,NA
8212,0,0,0,NA
8213,0,0,0,NA
8214,0,0,0,NA
8215,0,2,2,0
8216,0,0,0,NA
8217,0,0,0,NA
8218,0,0,0,NA
8219,40,40,80,0.5
8220,0,0,0,NA
8221,0,0,0,NA
8222,0,0,0,NA
8223,0,0,0,NA
8224,0,5,5,0
8225,0,0,0,NA
8226,0,0,0,NA
8227,0,0,0,NA
8228,0,0,0,NA
8229,0,0,0,NA
8230,0,4,4,0
8231,0,1,1,0
8232,0,0,0,NA
8233,0,0,0,NA
8234,0,0,0,NA
8235,1,0,0,NA
8236,0,0,0,NA
8237,1,21,22,0.045454545454545456
8238,NA,NA,1,NA
8239,2,14,16,0.125
8240,0,0,0,NA
8241,0,0,0,NA
8242,0,0,0,NA
8243,0,0,0,NA
8244,0,0,0,NA
8245,0,0,0,NA
8246,0,0,0,NA
8247,0,0,0,NA
8248,28,4,32,0.875
8249,0,0,0,NA
8250,0,0,0,NA
8251,0,0,0,NA
8252,0,0,0,NA
8253,0,0,0,NA
8254,0,1,1,0
8255,0,0,0,NA
8256,0,0,0,NA
8257,0,1,1,0
8258,0,0,0,NA
8259,0,0,0,NA
8260,0,0,0,NA
8261,0,0,0,NA
8262,5,9,14,0.35714285714285715
8263,0,0,0,NA
8264,0,0,0,NA
8265,NA,NA,2,NA
8266,0,1,1,0
8267,0,5,5,0
8268,0,0,0,NA
8269,2,4,6,0.3333333333333333
8270,NA,NA,NA,NA
8271,0,0,0,NA
8272,0,0,0,NA
8273,0,0,0,NA
8274,0,0,0,NA
8275,0,0,0,NA
8276,19,40,59,0.3220338983050847
8277,5,8,13,0.38461538461538464
8278,0,0,0,NA
8279,1,4,5,0.2
8280,0,0,0,NA
8281,0,0,0,NA
8282,0,0,0,NA
8283,0,0,0,NA
8284,0,0,0,NA
8284,40,40,80,0.5
8285,0,0,0,NA
8286,2,0,2,1
8287,2,10,12,0.16666666666666666
8288,0,0,0,NA
8289,0,0,0,NA
8290,0,0,0,NA
8291,0,0,0,NA
8292,0,0,0,NA
8293,0,0,0,NA
8294,0,0,0,NA
8295,0,0,0,NA
8296,0,0,0,NA
8297,0,0,0,NA
8298,0,0,0,NA
8299,120,190,310,0.3870967741935484
8300,0,0,0,NA
8301,2,3,5,0.4
8302,NA,NA,1,NA
8303,0,1,1,0
8304,0,1,1,0
8305,0,0,0,NA
8306,0,0,0,NA
8307,0,0,0,NA
8308,0,0,0,NA
8309,0,0,0,NA
8310,0,0,0,NA
8311,0,0,0,NA
8312,0,0,0,NA
8313,0,0,0,NA
8314,0,0,0,NA
8315,0,0,0,NA
8316,0,0,0,NA
8317,0,0,0,NA
8318,0,0,0,NA
8319,0,0,0,NA
8320,0,0,0,NA
8321,0,0,0,NA
8322,0,0,0,NA
8323,0,0,0,NA
8324,0,0,0,NA
8325,0,0,0,NA
8326,0,0,0,NA
8327,0,0,0,NA
8328,0,0,0,NA
8329,0,0,0,NA
8330,0,0,0,NA
8331,0,0,0,NA
8332,0,0,0,NA
8333,0,0,0,NA
8334,0,0,0,NA
8335,0,0,0,NA
8336,0,0,0,NA
8337,0,0,0,NA
8338,7,6,13,0.5384615384615384
8339,0,0,0,NA
8340,0,0,0,NA
8341,0,0,0,NA
8342,0,0,0,NA
8343,0,0,0,NA
8344,0,0,0,NA
8345,0,0,0,NA
8346,0,0,0,NA
8347,7,13,20,0.35
8348,0,1,1,0
8349,1,0,1,1
8350,0,0,0,NA
8351,0,0,0,NA
8352,0,0,0,NA
8353,0,0,0,NA
8354,0,1,1,0
8355,0,0,0,NA
8356,0,0,0,NA
8357,0,0,0,NA
8358,0,0,0,NA
8359,0,0,0,NA
8360,0,0,0,NA
8361,0,0,0,NA
8362,0,0,0,NA
8363,0,0,0,NA
8364,0,0,0,NA
8365,0,0,0,NA
8366,0,0,0,NA
8367,0,0,0,NA
8368,0,0,0,NA
8369,0,0,0,NA
8370,0,0,0,NA
8371,0,0,0,NA
8372,0,0,0,NA
8373,0,0,0,NA
8374,0,0,0,NA
8375,0,0,0,NA
8376,0,0,0,NA
8377,0,0,0,NA
8378,0,0,0,NA
8379,0,1,1,0
8380,0,0,0,NA
8381,0,0,0,NA
8382,0,0,0,NA
8383,0,0,0,NA
8384,0,0,0,NA
8385,0,0,0,NA
8386,0,0,0,NA
8387,0,0,0,NA
8388,0,0,0,NA
8389,0,0,0,NA
8390,0,0,0,NA
8391,0,0,0,NA
8392,0,0,0,NA
8393,0,0,0,NA
8394,0,0,0,NA
8395,0,0,0,NA
8396,0,0,0,NA
8397,NA,NA,NA,NA
8398,0,1,1,0
8399,0,2,2,0
8400,0,0,0,NA
8401,0,0,0,NA
8402,0,0,0,NA
8403,0,0,0,NA
8404,1,0,1,1
8405,0,0,0,NA
8405,120,190,310,0.3870967741935484
8406,0,0,0,NA
8407,0,0,0,NA
8408,0,2,2,0
8409,0,0,0,NA
8410,0,0,0,NA
8411,0,0,0,NA
8412,0,0,0,NA
8413,0,0,0,NA
8414,0,0,0,NA
8415,0,0,0,NA
8416,0,0,0,NA
8417,0,0,0,NA
